1731405343000,1,21,19.6,136.0,12.0,1
1731405344000,1,8,13.1,79.0,56.0,1
1731405344000,1,3,18.2,184.0,15.0,1
1731405344000,1,21,19.5,136.0,12.0,1
1731405345000,1,8,13.1,79.0,56.0,1
1731405345000,1,3,18.2,184.0,15.0,1
1731405345000,1,21,19.4,136.0,12.0,1
1731405346000,1,8,13.1,79.0,56.0,1
1731405346000,1,3,18.3,184.0,15.0,1
1731405346000,1,21,19.4,136.0,12.0,1
1731405347000,1,8,13.0,79.0,56.0,1
1731405347000,1,3,18.4,184.0,15.0,1
1731405347000,1,21,16.2,136.0,12.0,1
1731405348000,1,8,13.0,79.0,56.0,1
1731405348000,1,3,18.4,184.0,15.0,1
1731405348000,1,21,16.2,136.0,12.0,1
1731405349000,1,8,12.4,79.0,56.0,1
1731405349000,1,3,18.6,184.0,15.0,1
1731405349000,1,21,16.3,136.0,12.0,1
1731405350000,1,8,12.4,79.0,56.0,1
1731405350000,1,3,18.6,184.0,15.0,1
1731405350000,1,21,16.4,136.0,12.0,1
1731405351000,1,8,12.4,79.0,56.0,1
1731405351000,1,3,18.8,184.0,15.0,1
1731405351000,1,21,16.5,136.0,12.0,1
1731405352000,1,3,18.8,184.0,15.0,1
1731405352000,1,21,13.7,136.0,12.0,1
1731405353000,1,3,18.9,184.0,15.0,1
1731405353000,1,21,13.7,136.0,12.0,1
1731405354000,1,3,19.0,184.0,15.0,1
1731405354000,1,21,14.2,136.0,12.0,1
1731405355000,1,3,22.5,184.0,15.0,1
1731405355000,1,21,14.2,136.0,12.0,1
1731405356000,1,3,22.5,184.0,15.0,1
1731405356000,1,21,14.2,136.0,12.0,1
1731405357000,1,3,22.5,184.0,15.0,1
1731405357000,1,21,14.3,136.0,12.0,1
1731405358000,1,3,22.4,184.0,15.0,1
1731405358000,1,21,14.3,136.0,12.0,1
1731405359000,1,3,22.3,184.0,15.0,1
1731405359000,1,21,14.3,136.0,12.0,1
1731405360000,1,3,22.3,184.0,15.0,1
1731405360000,1,21,13.6,136.0,12.0,1
1731405361000,1,3,22.3,184.0,15.0,1
1731405361000,1,21,13.6,136.0,12.0,1
1731405362000,1,3,22.4,184.0,15.0,1
1731405362000,1,21,14.2,136.0,12.0,1
1731405363000,1,3,22.4,184.0,15.0,1
1731405363000,1,21,14.2,136.0,12.0,1
1731405364000,1,3,22.4,184.0,15.0,1
1731405364000,1,21,14.2,136.0,12.0,1
1731405365000,1,3,22.3,184.0,15.0,1
1731405365000,1,21,17.3,136.0,12.0,1
1731405366000,1,3,22.2,184.0,15.0,1
1731405366000,1,21,17.3,136.0,12.0,1
1731405367000,1,3,22.2,184.0,15.0,1
