Fix,GPS,22.5949444800,88.3617355500,-45.252899169921875,0.0,9.935046,,1731224792000,0.070696175,,561547792367909,2.5,0,,,
Fix,GPS,22.5949445000,88.3617355300,-45.252197265625,0.0,9.935046,,1731224793000,0.070697784,,561548799011711,2.5,0,,,
Fix,GPS,22.5949445100,88.3617355300,-45.25079345703125,0.0,9.935046,,1731224794000,0.070698015,,561549792225617,2.5,0,,,
Fix,GPS,22.5949445200,88.3617355100,-45.24871826171875,0.0,9.935046,,1731224795000,0.07069536,,561550793032908,2.5,0,,,
Fix,GPS,22.5949445400,88.3617354900,-45.245697021484375,0.0,9.935046,,1731224796000,0.070694625,,561551790802230,2.5,0,,,
Fix,GPS,22.5949445100,88.3617359900,-45.18994140625,0.0,9.935046,,1731224797000,0.07069486,,561552798257335,2.5,0,,,
Fix,GPS,22.5949444900,88.3617364200,-45.15643310546875,0.0,9.935046,,1731224798000,0.07069664,,561553791543167,2.5,0,,,
Fix,GPS,22.5949444800,88.3617367300,-45.131103515625,0.0,9.935046,,1731224799000,0.07069505,,561554788884052,2.5,0,,,
Fix,GPS,22.5949444700,88.3617369700,-45.108154296875,0.0,9.935046,,1731224800000,0.07069538,,561555795985457,2.5,0,,,
Fix,GPS,22.5949444600,88.3617372600,-45.07958984375,0.0,9.935046,,1731224801000,0.07070524,,561556799805250,2.5,0,,,
Fix,GPS,22.5949444600,88.3617374400,-45.064300537109375,0.0,9.935046,,1731224802000,0.07070447,,561557787645092,2.5,0,,,
Fix,GPS,22.5949444600,88.3617375700,-45.05072021484375,0.0,9.935046,,1731224803000,0.07070441,,561558798203582,2.5,0,,,
Fix,GPS,22.5949444600,88.3617376600,-45.039947509765625,0.0,9.935046,,1731224804000,0.070704445,,561559799888842,2.5,0,,,
Fix,GPS,22.5949444700,88.3617377200,-45.03076171875,0.0,9.935046,,1731224805000,0.07070449,,561560800483373,2.5,0,,,
Fix,GPS,22.5949444700,88.3617377600,-45.0262451171875,0.0,9.935046,,1731224806000,0.07070589,,561561793458997,2.5,0,,,
Fix,GPS,22.5949444700,88.3617378000,-45.022186279296875,0.0,9.935046,,1731224807000,0.07070536,,561562794622694,2.5,0,,,
Fix,GPS,22.5949444800,88.3617378200,-45.020050048828125,0.0,9.935046,,1731224808000,0.070706025,,561563790680142,2.5,0,,,
Fix,GPS,22.5949444800,88.3617378300,-45.017242431640625,0.0,9.935046,,1731224809000,0.070705995,,561564793994934,2.5,0,,,
Fix,GPS,22.5949444900,88.3617378300,-45.012603759765625,0.0,9.935046,,1731224810000,0.070704795,,561565794023424,2.5,0,,,
Fix,GPS,22.5949445000,88.3617378500,-45.010101318359375,0.0,9.935046,,1731224811000,0.07070546,,561566797049361,2.5,0,,,
Fix,GPS,22.5949445100,88.3617378400,-45.0067138671875,0.0,9.935046,,1731224812000,0.070704766,,561567796844047,2.5,0,,,
Fix,GPS,22.5949445300,88.3617378200,-45.003814697265625,0.0,9.935046,,1731224813000,0.0707049,,561568788201495,2.5,0,,,
Fix,GPS,22.5949445400,88.3617378000,-45.00048828125,0.0,9.935046,,1731224814000,0.070704944,,561569794946964,2.5,0,,,
Fix,GPS,22.5949445500,88.3617377900,-44.998779296875,0.0,9.935046,,1731224815000,0.07070663,,561570793842692,2.5,0,,,
Fix,GPS,22.5949445600,88.3617377900,-44.997894287109375,0.0,9.935046,,1731224816000,0.07070591,,561571800174983,2.5,0,,,
Fix,GPS,22.5949445600,88.3617377900,-44.9962158203125,0.0,9.935046,,1731224817000,0.07070573,,561572788206284,2.5,0,,,
Fix,GPS,22.5949445700,88.3617377800,-44.996307373046875,0.0,9.935046,,1731224818000,0.07070621,,561573788280660,2.5,0,,,
